1;0.000951057 
2;0.000587785 
3;-0.000587785 
4;-0.000951057 
5;0 
6;0.000951057 
7;0.000587785 
8;-0.000587785 
9;-0.000951057 
10;0 
11;0.000951057 
12;0.000587785 
13;-0.000587785 
14;-0.000951057 
15;0 
16;0.000951057 
17;0.000587785 
18;-0.000587785 
19;-0.000951057 
20;0 
21;0.000951057 
22;0.000587785 
23;-0.000587785 
24;-0.000951057 
25;3.55271e-18 
26;0.000951057 
27;0.000587785 
28;-0.000587785 
29;-0.000951057 
30;0 
31;0.000951057 
32;0.000587785 
33;-0.000587785 
34;-0.000951057 
35;0 
36;0.000951057 
37;0.000587785 
38;-0.000587785 
39;-0.000951057 
40;0 
41;0.000951057 
42;0.000587785 
43;-0.000587785 
44;-0.000951057 
45;7.10543e-18 
46;0.000951057 
47;0.000587785 
48;-0.000587785 
49;-0.000951057 
50;7.10543e-18 
51;0.000951057 
52;0.000587785 
53;-0.000587785 
54;-0.000951057 
55;1.42109e-17 
56;0.000951057 
57;0.000587785 
58;-0.000587785 
59;-0.000951057 
60;0 
61;0.000951057 
62;0.000587785 
63;-0.000587785 
64;-0.000951057 
65;0 
66;0.000951057 
67;0.000587785 
68;-0.000587785 
69;-0.000951057 
70;0 
71;0.000951057 
72;0.000587785 
73;-0.000587785 
74;-0.000951057 
75;1.42109e-17 
76;0.000951057 
77;0.000587785 
78;-0.000587785 
79;-0.000951057 
80;0 
81;0.000951057 
82;0.000587785 
83;-0.000587785 
84;-0.000951057 
85;0 
86;0.000951057 
87;0.000587785 
88;-0.000587785 
89;-0.000951057 
90;1.42109e-17 
91;0.000951057 
92;0.000587785 
93;-0.000587785 
94;-0.000951057 
95;1.42109e-17 
96;0.000951057 
97;0.000587785 
98;-0.000587785 
99;-0.000951057 
100;1.42109e-17 
101;0.000951057 
102;0.000587785 
103;-0.000587785 
104;-0.000951057 
105;0 
106;0.000951057 
107;0.000587785 
108;-0.000587785 
109;-0.000951057 
110;2.84217e-17 
111;0.000951057 
112;0.000587785 
113;-0.000587785 
114;-0.000951057 
115;2.84217e-17 
116;0.000951057 
117;0.000587785 
118;-0.000587785 
119;-0.000951057 
120;0 
121;0.000951057 
122;0.000587785 
123;-0.000587785 
124;-0.000951057 
125;0 
126;0.000951057 
127;0.000587785 
128;-0.000587785 
129;-0.000951057 
130;0 
131;0.000951057 
132;0.000587785 
133;-0.000587785 
134;-0.000951057 
135;0 
136;0.000951057 
137;0.000587785 
138;-0.000587785 
139;-0.000951057 
140;0 
141;0.000951057 
142;0.000587785 
143;-0.000587785 
144;-0.000951057 
145;0 
146;0.000951057 
147;0.000587785 
148;-0.000587785 
149;-0.000951057 
150;2.84217e-17 
151;0.000951057 
152;0.000587785 
153;-0.000587785 
154;-0.000951057 
155;2.84217e-17 
156;0.000951057 
157;0.000587785 
158;-0.000587785 
159;-0.000951057 
160;0 
161;0.000951057 
162;0.000587785 
163;-0.000587785 
164;-0.000951057 
165;-2.84217e-17 
166;0.000951057 
167;0.000587785 
168;-0.000587785 
169;-0.000951057 
170;0 
171;0.000951057 
172;0.000587785 
173;-0.000587785 
174;-0.000951057 
175;0 
176;0.000951057 
177;0.000587785 
178;-0.000587785 
179;-0.000951057 
180;2.84217e-17 
181;0.000951057 
182;0.000587785 
183;-0.000587785 
184;-0.000951057 
185;0 
186;0.000951057 
187;0.000587785 
188;-0.000587785 
189;-0.000951057 
190;2.84217e-17 
191;0.000951057 
192;0.000587785 
193;-0.000587785 
194;-0.000951057 
195;0 
196;0.000951057 
197;0.000587785 
198;-0.000587785 
199;-0.000951057 
200;2.84217e-17 
201;0.000951057 
202;0.000587785 
203;-0.000587785 
204;-0.000951057 
205;0 
206;0.000951057 
207;0.000587785 
208;-0.000587785 
209;-0.000951057 
210;0 
211;0.000951057 
212;0.000587785 
213;-0.000587785 
214;-0.000951057 
215;0 
216;0.000951057 
217;0.000587785 
218;-0.000587785 
219;-0.000951057 
220;5.68434e-17 
221;0.000951057 
222;0.000587785 
223;-0.000587785 
224;-0.000951057 
225;0 
226;0.000951057 
227;0.000587785 
228;-0.000587785 
229;-0.000951057 
230;5.68434e-17 
231;0.000951057 
232;0.000587785 
233;-0.000587785 
234;-0.000951057 
235;0 
236;0.000951057 
237;0.000587785 
238;-0.000587785 
239;-0.000951057 
240;0 
241;0.000951057 
242;0.000587785 
243;-0.000587785 
244;-0.000951057 
245;5.68434e-17 
246;0.000951057 
247;0.000587785 
248;-0.000587785 
249;-0.000951057 
250;0 
251;0.000951057 
252;0.000587785 
253;-0.000587785 
254;-0.000951057 
255;5.68434e-17 
256;0.000951057 
257;0.000587785 
258;-0.000587785 
259;-0.000951057 
260;0 
261;0.000951057 
262;0.000587785 
263;-0.000587785 
264;-0.000951057 
265;0 
266;0.000951057 
267;0.000587785 
268;-0.000587785 
269;-0.000951057 
270;0 
271;0.000951057 
272;0.000587785 
273;-0.000587785 
274;-0.000951057 
275;0 
276;0.000951057 
277;0.000587785 
278;-0.000587785 
279;-0.000951057 
280;0 
281;0.000951057 
282;0.000587785 
283;-0.000587785 
284;-0.000951057 
285;5.68434e-17 
286;0.000951057 
287;0.000587785 
288;-0.000587785 
289;-0.000951057 
290;0 
291;0.000951057 
292;0.000587785 
293;-0.000587785 
294;-0.000951057 
295;5.68434e-17 
296;0.000951057 
297;0.000587785 
298;-0.000587785 
299;-0.000951057 
300;5.68434e-17 
301;0.000951057 
302;0.000587785 
303;-0.000587785 
304;-0.000951057 
305;5.68434e-17 
306;0.000951057 
307;0.000587785 
308;-0.000587785 
309;-0.000951057 
310;5.68434e-17 
311;0.000951057 
312;0.000587785 
313;-0.000587785 
314;-0.000951057 
315;0 
316;0.000951057 
317;0.000587785 
318;-0.000587785 
319;-0.000951057 
320;0 
321;0.000951057 
322;0.000587785 
323;-0.000587785 
324;-0.000951057 
325;0 
326;0.000951057 
327;0.000587785 
328;-0.000587785 
329;-0.000951057 
330;-5.68434e-17 
331;0.000951057 
332;0.000587785 
333;-0.000587785 
334;-0.000951057 
335;0 
336;0.000951057 
337;0.000587785 
338;-0.000587785 
339;-0.000951057 
340;0 
341;0.000951057 
342;0.000587785 
343;-0.000587785 
344;-0.000951057 
345;5.68434e-17 
346;0.000951057 
347;0.000587785 
348;-0.000587785 
349;-0.000951057 
350;0 
351;0.000951057 
352;0.000587785 
353;-0.000587785 
354;-0.000951057 
355;0 
356;0.000951057 
357;0.000587785 
358;-0.000587785 
359;-0.000951057 
360;5.68434e-17 
361;0.000951057 
362;0.000587785 
363;-0.000587785 
364;-0.000951057 
365;5.68434e-17 
366;0.000951057 
367;0.000587785 
368;-0.000587785 
369;-0.000951057 
370;0 
371;0.000951057 
372;0.000587785 
373;-0.000587785 
374;-0.000951057 
375;0 
376;0.000951057 
377;0.000587785 
378;-0.000587785 
379;-0.000951057 
380;5.68434e-17 
381;0.000951057 
382;0.000587785 
383;-0.000587785 
384;-0.000951057 
385;5.68434e-17 
386;0.000951057 
387;0.000587785 
388;-0.000587785 
389;-0.000951057 
390;0 
391;0.000951057 
392;0.000587785 
393;-0.000587785 
394;-0.000951057 
395;0 
396;0.000951057 
397;0.000587785 
398;-0.000587785 
399;-0.000951057 
400;5.68434e-17 
401;0.000951057 
402;0.000587785 
403;-0.000587785 
404;-0.000951057 
405;0 
406;0.000951057 
407;0.000587785 
408;-0.000587785 
409;-0.000951057 
410;0 
411;0.000951057 
412;0.000587785 
413;-0.000587785 
414;-0.000951057 
415;0 
416;0.000951057 
417;0.000587785 
418;-0.000587785 
419;-0.000951057 
420;0 
421;0.000951057 
422;0.000587785 
423;-0.000587785 
424;-0.000951057 
425;0 
426;0.000951057 
427;0.000587785 
428;-0.000587785 
429;-0.000951057 
430;0 
431;0.000951057 
432;0.000587785 
433;-0.000587785 
434;-0.000951057 
435;1.13687e-16 
436;0.000951057 
437;0.000587785 
438;-0.000587785 
439;-0.000951057 
440;1.13687e-16 
441;0.000951057 
442;0.000587785 
443;-0.000587785 
444;-0.000951057 
445;0 
446;0.000951057 
447;0.000587785 
448;-0.000587785 
449;-0.000951057 
450;0 
451;0.000951057 
452;0.000587785 
453;-0.000587785 
454;-0.000951057 
455;0 
456;0.000951057 
457;0.000587785 
458;-0.000587785 
459;-0.000951057 
460;1.13687e-16 
461;0.000951057 
462;0.000587785 
463;-0.000587785 
464;-0.000951057 
465;0 
466;0.000951057 
467;0.000587785 
468;-0.000587785 
469;-0.000951057 
470;0 
471;0.000951057 
472;0.000587785 
473;-0.000587785 
474;-0.000951057 
475;0 
476;0.000951057 
477;0.000587785 
478;-0.000587785 
479;-0.000951057 
480;0 
481;0.000951057 
482;0.000587785 
483;-0.000587785 
484;-0.000951057 
485;0 
486;0.000951057 
487;0.000587785 
488;-0.000587785 
489;-0.000951057 
490;1.13687e-16 
491;0.000951057 
492;0.000587785 
493;-0.000587785 
494;-0.000951057 
495;0 
496;0.000951057 
497;0.000587785 
498;-0.000587785 
499;-0.000951057 
500;0 
501;0.000951057 
502;0.000587785 
503;-0.000587785 
504;-0.000951057 
505;0 
506;0.000951057 
507;0.000587785 
508;-0.000587785 
509;-0.000951057 
510;1.13687e-16 
511;0.000951057 
512;0.000587785 
513;-0.000587785 
514;-0.000951057 
515;1.13687e-16 
516;0.000951057 
517;0.000587785 
518;-0.000587785 
519;-0.000951057 
520;0 
521;0.000951057 
522;0.000587785 
523;-0.000587785 
524;-0.000951057 
525;0 
526;0.000951057 
527;0.000587785 
528;-0.000587785 
529;-0.000951057 
530;0 
531;0.000951057 
532;0.000587785 
533;-0.000587785 
534;-0.000951057 
535;1.13687e-16 
536;0.000951057 
537;0.000587785 
538;-0.000587785 
539;-0.000951057 
540;0 
541;0.000951057 
542;0.000587785 
543;-0.000587785 
544;-0.000951057 
545;1.13687e-16 
546;0.000951057 
547;0.000587785 
548;-0.000587785 
549;-0.000951057 
550;0 
551;0.000951057 
552;0.000587785 
553;-0.000587785 
554;-0.000951057 
555;1.13687e-16 
556;0.000951057 
557;0.000587785 
558;-0.000587785 
559;-0.000951057 
560;0 
561;0.000951057 
562;0.000587785 
563;-0.000587785 
564;-0.000951057 
565;1.13687e-16 
566;0.000951057 
567;0.000587785 
568;-0.000587785 
569;-0.000951057 
570;1.13687e-16 
571;0.000951057 
572;0.000587785 
573;-0.000587785 
574;-0.000951057 
575;0 
576;0.000951057 
577;0.000587785 
578;-0.000587785 
579;-0.000951057 
580;0 
581;0.000951057 
582;0.000587785 
583;-0.000587785 
584;-0.000951057 
585;0 
586;0.000951057 
587;0.000587785 
588;-0.000587785 
589;-0.000951057 
590;1.13687e-16 
591;0.000951057 
592;0.000587785 
593;-0.000587785 
594;-0.000951057 
595;0 
596;0.000951057 
597;0.000587785 
598;-0.000587785 
599;-0.000951057 
600;1.13687e-16 
601;0.000951057 
602;0.000587785 
603;-0.000587785 
604;-0.000951057 
605;0 
606;0.000951057 
607;0.000587785 
608;-0.000587785 
609;-0.000951057 
610;1.13687e-16 
611;0.000951057 
612;0.000587785 
613;-0.000587785 
614;-0.000951057 
615;0 
616;0.000951057 
617;0.000587785 
618;-0.000587785 
619;-0.000951057 
620;1.13687e-16 
621;0.000951057 
622;0.000587785 
623;-0.000587785 
624;-0.000951057 
625;1.13687e-16 
626;0.000951057 
627;0.000587785 
628;-0.000587785 
629;-0.000951057 
630;0 
631;0.000951057 
632;0.000587785 
633;-0.000587785 
634;-0.000951057 
635;0 
636;0.000951057 
637;0.000587785 
638;-0.000587785 
639;-0.000951057 
640;0 
641;0.000951057 
642;0.000587785 
643;-0.000587785 
644;-0.000951057 
645;1.13687e-16 
646;0.000951057 
647;0.000587785 
648;-0.000587785 
649;-0.000951057 
650;0 
651;0.000951057 
652;0.000587785 
653;-0.000587785 
654;-0.000951057 
655;0 
656;0.000951057 
657;0.000587785 
658;-0.000587785 
659;-0.000951057 
660;-1.13687e-16 
661;0.000951057 
662;0.000587785 
663;-0.000587785 
664;-0.000951057 
665;1.13687e-16 
666;0.000951057 
667;0.000587785 
668;-0.000587785 
669;-0.000951057 
670;0 
671;0.000951057 
672;0.000587785 
673;-0.000587785 
674;-0.000951057 
675;1.13687e-16 
676;0.000951057 
677;0.000587785 
678;-0.000587785 
679;-0.000951057 
680;0 
681;0.000951057 
682;0.000587785 
683;-0.000587785 
684;-0.000951057 
685;0 
686;0.000951057 
687;0.000587785 
688;-0.000587785 
689;-0.000951057 
690;1.13687e-16 
691;0.000951057 
692;0.000587785 
693;-0.000587785 
694;-0.000951057 
695;0 
696;0.000951057 
697;0.000587785 
698;-0.000587785 
699;-0.000951057 
700;0 
701;0.000951057 
702;0.000587785 
703;-0.000587785 
704;-0.000951057 
705;1.13687e-16 
706;0.000951057 
707;0.000587785 
708;-0.000587785 
709;-0.000951057 
710;0 
711;0.000951057 
712;0.000587785 
713;-0.000587785 
714;-0.000951057 
715;1.13687e-16 
716;0.000951057 
717;0.000587785 
718;-0.000587785 
719;-0.000951057 
720;1.13687e-16 
721;0.000951057 
722;0.000587785 
723;-0.000587785 
724;-0.000951057 
725;0 
726;0.000951057 
727;0.000587785 
728;-0.000587785 
729;-0.000951057 
730;1.13687e-16 
731;0.000951057 
732;0.000587785 
733;-0.000587785 
734;-0.000951057 
735;0 
736;0.000951057 
737;0.000587785 
738;-0.000587785 
739;-0.000951057 
740;0 
741;0.000951057 
742;0.000587785 
743;-0.000587785 
744;-0.000951057 
745;1.13687e-16 
746;0.000951057 
747;0.000587785 
748;-0.000587785 
749;-0.000951057 
750;0 
751;0.000951057 
752;0.000587785 
753;-0.000587785 
754;-0.000951057 
755;0 
756;0.000951057 
757;0.000587785 
758;-0.000587785 
759;-0.000951057 
760;1.13687e-16 
761;0.000951057 
762;0.000587785 
763;-0.000587785 
764;-0.000951057 
765;0 
766;0.000951057 
767;0.000587785 
768;-0.000587785 
769;-0.000951057 
770;1.13687e-16 
771;0.000951057 
772;0.000587785 
773;-0.000587785 
774;-0.000951057 
775;1.13687e-16 
776;0.000951057 
777;0.000587785 
778;-0.000587785 
779;-0.000951057 
780;0 
781;0.000951057 
782;0.000587785 
783;-0.000587785 
784;-0.000951057 
785;1.13687e-16 
786;0.000951057 
787;0.000587785 
788;-0.000587785 
789;-0.000951057 
790;0 
791;0.000951057 
792;0.000587785 
793;-0.000587785 
794;-0.000951057 
795;0 
796;0.000951057 
797;0.000587785 
798;-0.000587785 
799;-0.000951057 
800;1.13687e-16 
801;0.000951057 
802;0.000587785 
803;-0.000587785 
804;-0.000951057 
805;0 
806;0.000951057 
807;0.000587785 
808;-0.000587785 
809;-0.000951057 
810;0 
811;0.000951057 
812;0.000587785 
813;-0.000587785 
814;-0.000951057 
815;2.27374e-16 
816;0.000951057 
817;0.000587785 
818;-0.000587785 
819;-0.000951057 
820;0 
821;0.000951057 
822;0.000587785 
823;-0.000587785 
824;-0.000951057 
825;2.27374e-16 
826;0.000951057 
827;0.000587785 
828;-0.000587785 
829;-0.000951057 
830;0 
831;0.000951057 
832;0.000587785 
833;-0.000587785 
834;-0.000951057 
835;0 
